                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.96572,                0.62637,                0.94902,                0.89275,                0.86737,                0.92424,                0.63638,                 1.0993,                0.67802,                 1.1102,              0.0010001,              0.0010001,              0.0010001
                    103,                0.98576,                0.61714,                0.95542,                0.92649,                0.84137,                0.92508,                0.63769,                 1.1179,                0.65406,                 1.1251,              0.0009902,              0.0009902,              0.0009902
                    104,                0.96468,                0.62149,                0.96329,                0.91071,                0.85656,                0.92174,                0.62274,                 1.1429,                0.66255,                 1.1261,              0.0009803,              0.0009803,              0.0009803
                    105,                0.93233,                0.60994,                0.93602,                0.88086,                0.87558,                0.91845,                0.62827,                 1.1163,                0.69047,                 1.1237,              0.0009704,              0.0009704,              0.0009704
                    106,                0.93858,                0.61986,                0.95208,                  0.874,                0.86304,                0.91856,                0.62696,                 1.1356,                0.67367,                  1.134,              0.0009605,              0.0009605,              0.0009605
                    107,                0.95396,                 0.6195,                 0.9485,                0.89594,                0.85692,                0.92448,                0.62685,                  1.162,                0.66372,                 1.1353,              0.0009506,              0.0009506,              0.0009506
                    108,                0.94769,                0.62745,                0.95798,                0.89381,                 0.8647,                 0.9299,                0.63384,                 1.1215,                0.66987,                 1.1156,              0.0009407,              0.0009407,              0.0009407
                    109,                0.93426,                0.59979,                0.94146,                0.90037,                 0.8367,                0.92561,                0.64079,                 1.1107,                0.64806,                 1.1194,              0.0009308,              0.0009308,              0.0009308
                    110,                0.94899,                0.62891,                0.94509,                0.90941,                0.82115,                0.92211,                0.65098,                 1.1092,                0.66976,                 1.1187,              0.0009209,              0.0009209,              0.0009209
                    111,                0.94317,                0.60429,                0.93909,                0.91703,                0.83981,                0.92706,                0.64468,                 1.0902,                 0.6442,                 1.1179,               0.000911,               0.000911,               0.000911
                    112,                0.92402,                0.62066,                0.95286,                0.91172,                0.86003,                0.92831,                0.63796,                 1.1301,                0.67043,                 1.1252,              0.0009011,              0.0009011,              0.0009011
                    113,                 0.9408,                0.60048,                0.94393,                0.92683,                0.84292,                0.92688,                0.64492,                 1.0991,                0.67107,                 1.0914,              0.0008912,              0.0008912,              0.0008912
                    114,                0.94472,                0.61127,                0.94585,                0.90211,                0.85993,                0.92134,                 0.6436,                 1.0774,                0.65157,                 1.0859,              0.0008813,              0.0008813,              0.0008813
                    115,                0.91162,                0.58994,                0.93839,                0.88477,                0.84782,                 0.9147,                0.62889,                 1.1043,                0.66051,                 1.1085,              0.0008714,              0.0008714,              0.0008714
                    116,                0.92817,                0.58556,                0.94052,                 0.9198,                0.84448,                0.91922,                0.64007,                  1.094,                0.64616,                 1.1092,              0.0008615,              0.0008615,              0.0008615
                    117,                0.88686,                0.57294,                 0.9344,                0.91103,                0.84292,                0.92567,                0.63016,                 1.1169,                0.67381,                  1.116,              0.0008516,              0.0008516,              0.0008516
                    118,                0.92745,                0.59842,                0.94489,                0.90293,                0.85692,                0.92376,                0.63926,                 1.0864,                0.65475,                 1.1002,              0.0008417,              0.0008417,              0.0008417
                    119,                0.93561,                0.59589,                0.94525,                0.91986,                 0.8196,                0.92249,                0.63651,                 1.1079,                0.65703,                 1.1041,              0.0008318,              0.0008318,              0.0008318
                    120,                0.92287,                0.59875,                0.93482,                0.90139,                0.87092,                0.92284,                0.63839,                 1.1178,                0.62975,                 1.1103,              0.0008219,              0.0008219,              0.0008219
                    121,                0.91228,                0.58468,                0.93566,                0.91746,                0.83359,                0.91962,                0.64565,                 1.0823,                0.64643,                 1.0899,               0.000812,               0.000812,               0.000812
                    122,                0.89171,                0.56754,                0.93217,                0.90557,                0.86502,                0.93261,                0.66423,                 1.0553,                0.60993,                 1.0762,              0.0008021,              0.0008021,              0.0008021
                    123,                0.91286,                0.56815,                 0.9342,                0.92968,                0.84914,                0.93278,                0.64282,                 1.1052,                0.63467,                 1.1012,              0.0007922,              0.0007922,              0.0007922
                    124,                0.89071,                0.57558,                 0.9297,                 0.9353,                0.84448,                0.93529,                0.64703,                 1.1182,                0.62005,                 1.1058,              0.0007823,              0.0007823,              0.0007823
                    125,                0.90342,                0.58696,                0.93756,                0.94819,                0.83204,                0.92888,                0.64145,                 1.1156,                0.62239,                 1.1034,              0.0007724,              0.0007724,              0.0007724
                    126,                0.89024,                0.54429,                0.92407,                0.93724,                0.85381,                0.92717,                0.64343,                 1.1072,                0.62689,                 1.1064,              0.0007625,              0.0007625,              0.0007625
                    127,                0.91603,                0.57781,                0.93961,                0.91532,                0.85537,                0.93353,                0.64906,                 1.0759,                0.62519,                 1.0933,              0.0007526,              0.0007526,              0.0007526
                    128,                0.88314,                0.56386,                0.92879,                0.92434,                0.83605,                 0.9111,                0.64282,                 1.0759,                0.62799,                 1.0989,              0.0007427,              0.0007427,              0.0007427
                    129,                0.89161,                0.55979,                0.92387,                0.92298,                 0.8573,                0.92106,                0.65552,                 1.0745,                0.62008,                 1.1002,              0.0007328,              0.0007328,              0.0007328
                    130,                0.89916,                0.56579,                0.93048,                0.92887,                0.86625,                0.93242,                0.66324,                 1.0461,                0.59841,                 1.0892,              0.0007229,              0.0007229,              0.0007229
                    131,                0.89524,                0.56475,                0.92641,                0.91527,                0.85677,                0.92069,                0.65654,                 1.0576,                0.60896,                 1.0836,               0.000713,               0.000713,               0.000713
                    132,                0.89401,                0.56723,                0.92388,                0.91882,                0.83359,                 0.9232,                0.64482,                 1.0763,                0.63786,                 1.1015,              0.0007031,              0.0007031,              0.0007031
                    133,                0.90416,                0.56504,                0.93336,                0.92161,                0.85941,                0.92903,                0.65203,                 1.0634,                0.60424,                 1.0819,              0.0006932,              0.0006932,              0.0006932
                    134,                0.90297,                0.56773,                0.93441,                0.89406,                0.86936,                0.92915,                0.65716,                 1.0679,                  0.616,                  1.084,              0.0006833,              0.0006833,              0.0006833
                    135,                0.87568,                0.56837,                0.91787,                0.88945,                0.88336,                 0.9341,                0.65613,                 1.0812,                 0.6195,                 1.0914,              0.0006734,              0.0006734,              0.0006734
                    136,                0.86678,                0.54177,                0.91967,                0.91065,                0.85592,                0.93048,                0.66034,                 1.0669,                0.60871,                 1.0867,              0.0006635,              0.0006635,              0.0006635
                    137,                0.84508,                0.55129,                0.92147,                0.91412,                0.86076,                0.92915,                0.66626,                 1.0416,                0.63856,                 1.0771,              0.0006536,              0.0006536,              0.0006536
                    138,                0.86086,                0.53825,                0.92035,                0.91948,                0.87022,                0.92905,                0.66036,                 1.0742,                0.60978,                 1.0952,              0.0006437,              0.0006437,              0.0006437
                    139,                0.88084,                0.54953,                 0.9221,                0.89485,                 0.8735,                0.91547,                  0.644,                 1.0788,                0.63757,                 1.1015,              0.0006338,              0.0006338,              0.0006338
